mu,nu,psi,H,Combination
0.0,0.2,0.25,0.2828835262620131,Immune-Susceptible
0.0,0.2,0.25,0.6360465568864689,Immune-Highly Susceptible
0.0,0.2,0.25,0.6192675141187166,Susceptible-Highly Susceptible
0.0,0.2,0.3,0.2787042685873778,Immune-Susceptible
0.0,0.2,0.3,0.6495717570561041,Immune-Highly Susceptible
0.0,0.2,0.3,0.6172486394942993,Susceptible-Highly Susceptible
0.0,0.2,0.35,0.2790959584288056,Immune-Susceptible
0.0,0.2,0.35,0.6326086207194017,Immune-Highly Susceptible
0.0,0.2,0.35,0.6067643173613327,Susceptible-Highly Susceptible
0.0,0.2,0.4,0.27059798694240333,Immune-Susceptible
0.0,0.2,0.4,0.6324556994868502,Immune-Highly Susceptible
0.0,0.2,0.4,0.6041046414174617,Susceptible-Highly Susceptible
0.0,0.2,0.45,0.2798921179769104,Immune-Susceptible
0.0,0.2,0.45,0.6510552665665984,Immune-Highly Susceptible
0.0,0.2,0.45,0.6263309116560704,Susceptible-Highly Susceptible
0.0,0.2,0.5,0.28371402713121097,Immune-Susceptible
0.0,0.2,0.5,0.636579123192998,Immune-Highly Susceptible
0.0,0.2,0.5,0.6031254566397789,Susceptible-Highly Susceptible
0.0,0.2,0.55,0.2831283672857995,Immune-Susceptible
0.0,0.2,0.55,0.6399033793013216,Immune-Highly Susceptible
0.0,0.2,0.55,0.6064945835632265,Susceptible-Highly Susceptible
0.0,0.2,0.6,0.2850621913502478,Immune-Susceptible
0.0,0.2,0.6,0.6775639917193507,Immune-Highly Susceptible
0.0,0.2,0.6,0.6291746615440689,Susceptible-Highly Susceptible
0.0,0.2,0.65,0.30997836900241277,Immune-Susceptible
0.0,0.2,0.65,0.6816079114946365,Immune-Highly Susceptible
0.0,0.2,0.65,0.6266069678735717,Susceptible-Highly Susceptible
0.0,0.2,0.7,0.3068504987451812,Immune-Susceptible
0.0,0.2,0.7,0.7056052047991335,Immune-Highly Susceptible
0.0,0.2,0.7,0.6431770622474807,Susceptible-Highly Susceptible
0.0,0.2,0.75,0.3048447673663312,Immune-Susceptible
0.0,0.2,0.75,0.728049061809791,Immune-Highly Susceptible
0.0,0.2,0.75,0.6344387117986269,Susceptible-Highly Susceptible
0.0,0.2,0.8,0.2918428426355548,Immune-Susceptible
0.0,0.2,0.8,0.765313108055885,Immune-Highly Susceptible
0.0,0.2,0.8,0.6479907199450551,Susceptible-Highly Susceptible
0.0,0.2,0.85,0.3050951246733615,Immune-Susceptible
0.0,0.2,0.85,0.7598330997167796,Immune-Highly Susceptible
0.0,0.2,0.85,0.6154029176749576,Susceptible-Highly Susceptible
0.0,0.2,0.9,0.35786510366328445,Immune-Susceptible
0.0,0.2,0.9,0.7729827719382764,Immune-Highly Susceptible
0.0,0.2,0.9,0.5279975171776216,Susceptible-Highly Susceptible
0.0,0.2,0.95,0.36888757753233103,Immune-Susceptible
0.0,0.2,0.95,0.68638240893379,Immune-Highly Susceptible
0.0,0.2,0.95,0.4386344141746003,Susceptible-Highly Susceptible
0.0,0.2,1.0,0.07623646642700262,Immune-Susceptible
0.0,0.2,1.0,0.11485765146916516,Immune-Highly Susceptible
0.0,0.2,1.0,0.09056332335424547,Susceptible-Highly Susceptible
0.0,0.25,0.0,0.28113327374235936,Immune-Susceptible
0.0,0.25,0.0,0.6566684145001589,Immune-Highly Susceptible
0.0,0.25,0.0,0.6467959271323268,Susceptible-Highly Susceptible
0.0,0.25,0.05,0.2823127473144848,Immune-Susceptible
0.0,0.25,0.05,0.6192978303760981,Immune-Highly Susceptible
0.0,0.25,0.05,0.6087226116706863,Susceptible-Highly Susceptible
0.0,0.25,0.1,0.2713739648435368,Immune-Susceptible
0.0,0.25,0.1,0.6109308005652037,Immune-Highly Susceptible
0.0,0.25,0.1,0.6036081396010716,Susceptible-Highly Susceptible
0.0,0.25,0.15,0.2629674844926578,Immune-Susceptible
0.0,0.25,0.15,0.6493653721032977,Immune-Highly Susceptible
0.0,0.25,0.15,0.6321069275060429,Susceptible-Highly Susceptible
0.0,0.25,0.2,0.2853609983817963,Immune-Susceptible
0.0,0.25,0.2,0.6342604661482445,Immune-Highly Susceptible
0.0,0.25,0.2,0.6172226025431771,Susceptible-Highly Susceptible
0.0,0.25,0.25,0.27381768241181687,Immune-Susceptible
0.0,0.25,0.25,0.6358411064931495,Immune-Highly Susceptible
0.0,0.25,0.25,0.6181014260731029,Susceptible-Highly Susceptible
0.0,0.25,0.3,0.29081708142770485,Immune-Susceptible
0.0,0.25,0.3,0.6369505373623247,Immune-Highly Susceptible
0.0,0.25,0.3,0.6130103873858489,Susceptible-Highly Susceptible
0.0,0.25,0.35,0.25976793336221227,Immune-Susceptible
0.0,0.25,0.35,0.6352054689044591,Immune-Highly Susceptible
0.0,0.25,0.35,0.6153095258485975,Susceptible-Highly Susceptible
0.0,0.25,0.4,0.26083502451613594,Immune-Susceptible
0.0,0.25,0.4,0.6202011851352485,Immune-Highly Susceptible
0.0,0.25,0.4,0.5945819387580332,Susceptible-Highly Susceptible
0.0,0.25,0.45,0.27134947012637656,Immune-Susceptible
0.0,0.25,0.45,0.6309074572850915,Immune-Highly Susceptible
0.0,0.25,0.45,0.5990518929419112,Susceptible-Highly Susceptible
0.0,0.25,0.5,0.27017711450975157,Immune-Susceptible
0.0,0.25,0.5,0.6673786494719561,Immune-Highly Susceptible
0.0,0.25,0.5,0.619150448847909,Susceptible-Highly Susceptible
0.0,0.25,0.55,0.2854701742073916,Immune-Susceptible
0.0,0.25,0.55,0.6498826326149405,Immune-Highly Susceptible
0.0,0.25,0.55,0.612894405618972,Susceptible-Highly Susceptible
0.0,0.25,0.6,0.28010746264489234,Immune-Susceptible
0.0,0.25,0.6,0.6656820760785833,Immune-Highly Susceptible
0.0,0.25,0.6,0.6163075067743977,Susceptible-Highly Susceptible
0.0,0.25,0.65,0.2911580379250723,Immune-Susceptible
0.0,0.25,0.65,0.6948807831028159,Immune-Highly Susceptible
0.0,0.25,0.65,0.6174570111849961,Susceptible-Highly Susceptible
0.0,0.25,0.7,0.27811540784421057,Immune-Susceptible
0.0,0.25,0.7,0.7150221184744444,Immune-Highly Susceptible
0.0,0.25,0.7,0.6242791274888585,Susceptible-Highly Susceptible
0.0,0.25,0.75,0.2924992657643355,Immune-Susceptible
0.0,0.25,0.75,0.7360179956278164,Immune-Highly Susceptible
0.0,0.25,0.75,0.6517932796981032,Susceptible-Highly Susceptible
0.0,0.25,0.8,0.2829079370096968,Immune-Susceptible
0.0,0.25,0.8,0.7383255070140837,Immune-Highly Susceptible
0.0,0.25,0.8,0.5994789123634628,Susceptible-Highly Susceptible
0.0,0.25,0.85,0.33141498362651,Immune-Susceptible
0.0,0.25,0.85,0.7540076924459552,Immune-Highly Susceptible
0.0,0.25,0.85,0.5773021909309969,Susceptible-Highly Susceptible
0.0,0.25,0.9,0.3369832927431414,Immune-Susceptible
0.0,0.25,0.9,0.7425645552238552,Immune-Highly Susceptible
0.0,0.25,0.9,0.49396331165392243,Susceptible-Highly Susceptible
0.0,0.25,0.95,0.3511837345970354,Immune-Susceptible
0.0,0.25,0.95,0.6241795063777623,Immune-Highly Susceptible
0.0,0.25,0.95,0.3993458254531435,Susceptible-Highly Susceptible
0.0,0.25,1.0,0.06457993221390769,Immune-Susceptible
0.0,0.25,1.0,0.09769682409586886,Immune-Highly Susceptible
0.0,0.25,1.0,0.09150258867722848,Susceptible-Highly Susceptible
0.0,0.3,0.0,0.27059368425541985,Immune-Susceptible
0.0,0.3,0.0,0.6237102608060691,Immune-Highly Susceptible
0.0,0.3,0.0,0.6222772964057823,Susceptible-Highly Susceptible
0.0,0.3,0.05,0.2658623530447866,Immune-Susceptible
0.0,0.3,0.05,0.613851167724491,Immune-Highly Susceptible
0.0,0.3,0.05,0.6098841907858861,Susceptible-Highly Susceptible
0.0,0.3,0.1,0.26073056898716235,Immune-Susceptible
0.0,0.3,0.1,0.631653277562453,Immune-Highly Susceptible
0.0,0.3,0.1,0.6138148487854423,Susceptible-Highly Susceptible
0.0,0.3,0.15,0.25800916110644934,Immune-Susceptible
0.0,0.3,0.15,0.6042515141354697,Immune-Highly Susceptible
0.0,0.3,0.15,0.5995283617178926,Susceptible-Highly Susceptible
0.0,0.3,0.2,0.2864175845955413,Immune-Susceptible
0.0,0.3,0.2,0.6368783535940614,Immune-Highly Susceptible
0.0,0.3,0.2,0.6086597768587905,Susceptible-Highly Susceptible
0.0,0.3,0.25,0.2571082870893467,Immune-Susceptible
0.0,0.3,0.25,0.6088011724246195,Immune-Highly Susceptible
0.0,0.3,0.25,0.5952259050361101,Susceptible-Highly Susceptible
