mu,nu,psi,H,Combination
0.0,0.15000000000000002,0.25,0.142406767016294,Immune-Susceptible
0.0,0.15000000000000002,0.25,0.30380488518137755,Immune-Highly Susceptible
0.0,0.15000000000000002,0.25,0.30101291009651904,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.30000000000000004,0.1466566788449107,Immune-Susceptible
0.0,0.15000000000000002,0.30000000000000004,0.3140303355559686,Immune-Highly Susceptible
0.0,0.15000000000000002,0.30000000000000004,0.30737805385176237,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.35000000000000003,0.14811296016743236,Immune-Susceptible
0.0,0.15000000000000002,0.35000000000000003,0.30004774639232556,Immune-Highly Susceptible
0.0,0.15000000000000002,0.35000000000000003,0.29498086289042047,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.4,0.1525202707169626,Immune-Susceptible
0.0,0.15000000000000002,0.4,0.31192606577534127,Immune-Highly Susceptible
0.0,0.15000000000000002,0.4,0.3046457436502343,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.45,0.15290523756669208,Immune-Susceptible
0.0,0.15000000000000002,0.45,0.322721788908082,Immune-Highly Susceptible
0.0,0.15000000000000002,0.45,0.3221191581015616,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.5,0.15839199065244816,Immune-Susceptible
0.0,0.15000000000000002,0.5,0.31416331254599217,Immune-Highly Susceptible
0.0,0.15000000000000002,0.5,0.30703315306052076,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.55,0.1668929800819971,Immune-Susceptible
0.0,0.15000000000000002,0.55,0.3262913247747875,Immune-Highly Susceptible
0.0,0.15000000000000002,0.55,0.3257642634975999,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.1657831813925699,Immune-Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.34858077345879496,Immune-Highly Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.35093797975394225,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.65,0.17594703555008168,Immune-Susceptible
0.0,0.15000000000000002,0.65,0.3688506445539024,Immune-Highly Susceptible
0.0,0.15000000000000002,0.65,0.37264977103900715,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.190126639177955,Immune-Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.369069245876837,Immune-Highly Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.36957880716175184,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.75,0.1741685410945535,Immune-Susceptible
0.0,0.15000000000000002,0.75,0.39981864417739627,Immune-Highly Susceptible
0.0,0.15000000000000002,0.75,0.41409797119023267,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.8,0.2099350019292014,Immune-Susceptible
0.0,0.15000000000000002,0.8,0.4093281933200969,Immune-Highly Susceptible
0.0,0.15000000000000002,0.8,0.39865678069949245,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.8500000000000001,0.20875077063260625,Immune-Susceptible
0.0,0.15000000000000002,0.8500000000000001,0.40923535444325004,Immune-Highly Susceptible
0.0,0.15000000000000002,0.8500000000000001,0.4277053682287824,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.9,0.2505111392242783,Immune-Susceptible
0.0,0.15000000000000002,0.9,0.44640320667298333,Immune-Highly Susceptible
0.0,0.15000000000000002,0.9,0.45644241084868176,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.2687508419805677,Immune-Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.5183765691481527,Immune-Highly Susceptible
0.0,0.15000000000000002,0.9500000000000001,0.44363596861715493,Susceptible-Highly Susceptible
0.0,0.2,0.0,0.12918237008692712,Immune-Susceptible
0.0,0.2,0.0,0.2975856850923512,Immune-Highly Susceptible
0.0,0.2,0.0,0.28917516767825907,Susceptible-Highly Susceptible
0.0,0.2,0.05,0.13625823671981635,Immune-Susceptible
0.0,0.2,0.05,0.2928796356028794,Immune-Highly Susceptible
0.0,0.2,0.05,0.289026880125534,Susceptible-Highly Susceptible
0.0,0.2,0.1,0.1535635126304371,Immune-Susceptible
0.0,0.2,0.1,0.2830177112931868,Immune-Highly Susceptible
